그룹,소스,텍스트,좋아요,작성시간
코스피 8000,뉴스,"""코스피 1만 간다더니"" 8000피 찍고 주춤…전문가 전망은? - 머니투데이 - 머니투데이 &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE05R1pueGdESEozYUhxZ0hiQ3hiM0xIVmZ4RFNiRjhvOHNjUGtUekxJVV9QQURKQXpSeE5KekZfQ1ZaMVZrT0dLVDJqOWJ0UmlpbnhhQ2FHUF9xLW4xVkNQaGdKdHo1UUhV0gFuQVVfeXFMUHdoV21HYjhUcGo4T2tkdEtPWG1tczZQdUlZUmQzMnpBVlNKOHlXUDlQU25HdnRyd3Z1a216TGVLdkJZczRrc3cxa1V1NDRsTzFpcnlaZVc2d0MxUHRSLXByTlpqV2FWX0hFQ2h1YWc?oc=5"" target=""_blank""&gt;""코스피 1만 간다더니"" 8000피 찍고 주춤…전문가 전망은? - 머니투데이&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;머니투데이&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"'8000피' 달성 뒤 급락 돌아선 코스피…대전 상장기업도 '속수무책' - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE5UaS12cnBwLTdsdEhfVHZPREpvUVU0cndPLWRLQXhWeERaVm1YSkpDVFpmbzZTb0J5bjhEWUR0Qk12QjNMWkJzRWw1NDY4R0k?oc=5"" target=""_blank""&gt;'8000피' 달성 뒤 급락 돌아선 코스피…대전 상장기업도 '속수무책'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"25분만에 끝난 ’8000피 천하' - 조선일보 &lt;a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxPellsTVIzWUh1Z0M1a2N4UzlaWE5QWFZjQjYwNkViOEc2Tk5zLUJaaTlBdHItWG9OcldQTkQ3Ry1tYjhzRUt2bEtnVTJUa3lIYXVfLWtwRWViOEl0ei1wbk1SZFlJVEtFMkJEX2JENXNpdTNpM29rUWFxSll3S09nSw?oc=5"" target=""_blank""&gt;25분만에 끝난 ’8000피 천하'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;조선일보&lt;/font&gt;",,"Sat, 16 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 8000선 재도전…‘엔비디아 실적·삼전 파업’ 주목 - 마켓인 &lt;a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE9PNEJrWk5hNHFVV21KZnlPT2FUZDdKX1FVMUw2Rm9sX1hkMTFhaVE2UnhGUzJxNzUwelZjOFdaWnd2YkRYRHJDcVVWZDFNeXlCdkpnVGxiSlVsdG1TWk9hdE5iX0ZCNy0xWlh1NEstZjVYTTg?oc=5"" target=""_blank""&gt;코스피 8000선 재도전…‘엔비디아 실적·삼전 파업’ 주목&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;마켓인&lt;/font&gt;",,"Sun, 17 May 2026 05:59:38 GMT"
코스피 8000,뉴스,"8천피 찍고 급락, 예견된 시나리오…나흘 동안 ‘지수 하락 상품’에 자금 쏠렸다 - 한겨레 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE0wX0pLd0VGM3lPaXNKbHh0UUxLdUtVS0xBQjRraU41bmk0dGI4YUJKWng1blpwT3pOYnc1TkVJMFluZkZRTnFlV1ZVblg1UF9LLWVOTUVJVjBrYTBMbWg5b1U3NXFCTGZ5Y1h6STljRTJEUQ?oc=5"" target=""_blank""&gt;8천피 찍고 급락, 예견된 시나리오…나흘 동안 ‘지수 하락 상품’에 자금 쏠렸다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;한겨레&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"[주간증시전망] ’8000피' 재등정 주목…엔비디아 실적·삼성전자 파업 ‘변수’ - 조선비즈 - Chosunbiz &lt;a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxQYnQxUUdlZi1IbmJ5VXVHOE1CeVpzRlBnWlB3MDlmaWFNQ1dYUWwwdVhpQWpSa0FWa1ltcGFEQXJ6V0lUOWh6SzNlckxrVXdmVGstQk5yR3FmZWxzcVppTzhibW1MNVI2eHE5cG9MRWpaSHJkUW5mLVZWU3hTdjNzRGRSdEt4aC1U0gGcAUFVX3lxTFBRWDZaTHQ3MHdJM0V3eVFUcGIwTHc0eFR0Vm4xaHZuSWt6a0VUbVRxU3pMcXdxSkZNcGhWYUxYdWEwNXF6MGlubUg3RXEteWZod2loMnZYUHhWal9GM19NQUlxVC1oRlhRWVZhc1FZd3p2MjRCRHpHMzlXb0M5OVRUTC1ydVVReVdUNklBSXVRZDAzN0dOb1JRakVuOA?oc=5"" target=""_blank""&gt;[주간증시전망] ’8000피' 재등정 주목…엔비디아 실적·삼성전자 파업 ‘변수’ - 조선비즈&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;Chosunbiz&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 과열 우려 속 급락…“기존 긍정론 유지할 때” [주간증시] - 에너지경제신문 &lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBXWjY2ZXBmbVpMQ2xWMldhWWNEREVXcEFiWHU5REtnVjZkaURBTHRNblZHSHh2LTV3bDV2SmFxZ1Z6T1ZxLTZ5Y00yU2hLcUMzR3BNbEJON3dUSVk?oc=5"" target=""_blank""&gt;코스피 과열 우려 속 급락…“기존 긍정론 유지할 때” [주간증시]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;에너지경제신문&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 8000 눈앞 급락…개인 매수세로 하방 제한 - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE9aZTBHc3dMVi1tZHNvVjRkVnFRbFZxc0dRZUZKdU5jM0tCcXBfUDdpZzI3bW9CRVI1Y3FNOWVjNWhwNmpJakQydG5kcw?oc=5"" target=""_blank""&gt;코스피 8000 눈앞 급락…개인 매수세로 하방 제한&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sat, 16 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"[진단]코스피 8000 당일 외인만 웃었다…4600조 자금, 지금 어디 있나-최종 - 글로벌이코노믹 &lt;a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxQcU5ReDhTajFPaU5RbUJUU2dXSmdqRVlCai1WcTJ1N1Y5NGt1VFBPRDl1NzVmOGFpWXVLaXN0cmNKZDBOb1hfa00zWDhkR25naTJYa1JmRmowZWhzOG85R2FpanBlcGdUMFFOTDcwazdMb0lzbjk3Zmc4VXFHOUpvYzRKbnhBQnhC?oc=5"" target=""_blank""&gt;[진단]코스피 8000 당일 외인만 웃었다…4600조 자금, 지금 어디 있나-최종&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;글로벌이코노믹&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"25분만에 끝난 ’8000피 천하' - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE83bTBXc3F0eWJaQXkwa3JsTlp6azFaamZ0RGduTFhmWnVaVUFuLUpiUHktMV9qX3lIanR6U3FPc3E4TEpNdW9ITFdBZXFIZWl5OVg4TQ?oc=5"" target=""_blank""&gt;25분만에 끝난 ’8000피 천하'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sat, 16 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"3중고에 8000 찍고 미끌… 코스피, 당분간 '숨고르기' 전망 - 머니투데이 - 머니투데이 &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFBVUm81aTg5ZjdaWTd3LVA4WHEwb3lNTUtrd0M5b1VxcG5CTFRpcmFwSFhydUFYUlFEa0N5UHBFUlczR2RvY3hPQ2lRc2puYUdCUWJLVHlkb1pXZjlNYVA4NjRxdG1MZEVx0gFuQVVfeXFMUFpybVdCRERZb29fZ1JqUUtwSWJqUnl3V01wX0VQUmVZWFBDc0Q5bnZKaHIxY240SGdTNGplSjVtZmdqLXlHVnEwNERHckVBWllEVEdGdHd0MG1RUG1IQnc5TGxDMngwZ0I3NnUxOGc?oc=5"" target=""_blank""&gt;3중고에 8000 찍고 미끌… 코스피, 당분간 '숨고르기' 전망 - 머니투데이&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;머니투데이&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"반도체 슈퍼사이클 맞은 코스피…수도권 주택시가총액 넘은 듯 - 연합뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFA0SmZaNmhsTVcwSDh5Y2ZLYUxFSWNPdnVuTzBhYllEWl8tTEVnbzVJTXVWV3hqenFjcXFoaGRlYXhlRjk0eEc1eElEVFdBT1pkMnMwN1RxaEpKbFHSAWBBVV95cUxOR3Q0ejczUG1ib1BIQmk2Y2thejd2RWxGNVp2VjFCWHUxUTF1UWc3bmxrOGRnMGtqR3Bva3dCOUR6RkQ0MTZlekRPc3VzazZxNFlLakVQYVVDT21XazBXMFo?oc=5"" target=""_blank""&gt;반도체 슈퍼사이클 맞은 코스피…수도권 주택시가총액 넘은 듯&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 8000선 재도전…‘엔비디아 실적·삼전 파업’ 주목[주간증시전망] - 이데일리 &lt;a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxQbXU3cTFaWUQzUVhCa3VpUUNZLURiSktKZzlvRDZWMTJCNVFONDJfYUppZGxmRWEzQ0tLaVNxZU9DRnBMRlF5STBSV1dOUTVfai1weFBFcTFSMFpSMXdLYnFrSDBYUTE4QTEyUW9TUTVySjRoYkU4SlhwS2ZNdXJQcQ?oc=5"" target=""_blank""&gt;코스피 8000선 재도전…‘엔비디아 실적·삼전 파업’ 주목[주간증시전망]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;이데일리&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"이찬원, 코스피 8000 시대에…“주식 계좌 없다” (셀럽병사) - 스타투데이 - 매일경제 &lt;a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTFBxcHZwRllrNnlhRUxCRXZ1VnNvd1p2OXc1cmdySTNoTkNodkJrZ2Iyc0xrV3o1OFNBd1J1VUEwcW5pNWJxb3pJREJ4MmlWMjhHOWhBS0p2U1FHdUhuN0FKLUV5NHItZw?oc=5"" target=""_blank""&gt;이찬원, 코스피 8000 시대에…“주식 계좌 없다” (셀럽병사) - 스타투데이&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;매일경제&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"李대통령 지지율 60.5%…“코스피 8000·민생 행보 영향” [리얼미터] - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE8tS0VaelhFRnppX1NUaE90V1hmZERlNVRVcE40WmxLSGEzSVNjOXBqRnZxWXBpOU03OGN6RUtkUmZOSFRjUU1SOWRvUnBEUUpTQkQzeA?oc=5"" target=""_blank""&gt;李대통령 지지율 60.5%…“코스피 8000·민생 행보 영향” [리얼미터]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"8000찍고 급락한 코스피…증권가 ""고비보다 추가상승 동력"" - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1femhKcWl5YW80UmJBRXdwLXd6VXBuOWV2aVVEZHlKdkhiX2RESTdVWlR0VkJjMGl6Zy1xTjJ0ZFhUM3dULWFaOTR4Uk1ldGM?oc=5"" target=""_blank""&gt;8000찍고 급락한 코스피…증권가 ""고비보다 추가상승 동력""&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"李대통령 지지율 60.5%…“코스피 8000·민생 행보 영향” [리얼미터] - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE4xX29adS1uR0xBbnliRnBHMUptNkZyRVl2VXlqMmRJWWZrN3VURlR1Qi1qNzgza3dWY241U2ZqcTJoWVpIYVE?oc=5"" target=""_blank""&gt;李대통령 지지율 60.5%…“코스피 8000·민생 행보 영향” [리얼미터]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"1만피 간다더니…8000찍자마자 급락한 코스피, 반등은 언제쯤? - 아시아경제 &lt;a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE10UEswcFNDUWllN1dxZngzUDQ2N0k4Uk10TkFaSlY3bTc3UHBNOUgzTm5FRXZTbEk1YVFBZ2FWc3VrSFU1bVdnQ2ZKejJLTV80dDdjWVVjVDdGdEI0ZXI2T19n?oc=5"" target=""_blank""&gt;1만피 간다더니…8000찍자마자 급락한 코스피, 반등은 언제쯤?&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;아시아경제&lt;/font&gt;",,"Mon, 18 May 2026 01:25:20 GMT"
코스피 8000,뉴스,"8000 고지서 미끄러진 코스피, 다시 반등할까…역대급 대기자금에 팽팽한 방향성 ‘공방’ [한강로 경제브리핑] - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE5CamhPOE5OMVlmcldfdGpCOUp0d2pFYmg1T0U3bC1tRzZSRHo1S0ZMXzFBWUxPank0OGpjX1lzMzdZT2JNZWl0UjBvY0xtQXNiRkZpZA?oc=5"" target=""_blank""&gt;8000 고지서 미끄러진 코스피, 다시 반등할까…역대급 대기자금에 팽팽한 방향성 ‘공방’ [한강로 경제브리핑]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 7000→8000 오를 때…개미들은 곱버스에 베팅 - 조선비즈 - Chosunbiz &lt;a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxQeWVkaFJSejBiRWhEMUdSZEYwbHVhSHc1Mm1NbWcxN1RfZ1h1WXlkdVVoaVNuTlFaTUN5cmMzSE9IczVvcXN2SGZoXzVmLVNTU0YtVERvc3ZvOTFNVkVkb2t6OHZqOThDSE9hV2hkXzA1UGM3dndrY2pqa2tqakZmV0JzcXVSMm5T0gGcAUFVX3lxTE1FNi1FbkthYmFiMFdyMEU0V2lOMXRWVUloMmtWYXdEV2pCck9LNGlOcXJ0NGxHalo0NHZka0V2V3lWblhfOHVnQmJDRVpZMFQ4Nk1kZ0I3TWFEYXBxbC10endlaG1rZktCX1pWbW85ZEIzWUo4NTFyRlRYS0lpa0lCdUZSaUVpLWhmZ3Z2UVF2TW9QYkRSQUpvNFI0Mg?oc=5"" target=""_blank""&gt;코스피 7000→8000 오를 때…개미들은 곱버스에 베팅 - 조선비즈&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;Chosunbiz&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"‘8000’ 찍었던 코스피…‘황제주’ 숫자도 역대 최대 - 부산일보 &lt;a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE5GWXNiTHdoTUUxY2ota21OSENYSXowRTAwVnJtTW1NXzBpb2JiOFBaNnM2ZEhjOXFJdHdPM2FmV3dDNWd3ei1ncExpQ0NHRUF5TEFfOUJEMWUtQUpIMFlxa0tYbWM0NmpzQjlHczFmdUx2QnJkWW5XMA?oc=5"" target=""_blank""&gt;‘8000’ 찍었던 코스피…‘황제주’ 숫자도 역대 최대&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;부산일보&lt;/font&gt;",,"Sun, 17 May 2026 01:53:41 GMT"
코스피 8000,뉴스,"""기업 이익 보면 8000피도 저평가""…증권가 ""사라"" 외친 종목은? - 머니투데이 - 머니투데이 &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE1JTEdfbmFGbHpGbWtkVkhLTllMOGlzMjNqWFdsNjJJalVCQTdqbF9NVl9mdEljNk91NEZKQUVCWU9GVUV4ZDluODRDUDlZVWVhS2pzY3RmLWt6dERFVkpRMzBfWllBNkhI0gFuQVVfeXFMUHlxLXQ1MmZyRTJxUldEWnh3NVp4YlhSd19BTjIxdmNCV2x2QjlQbFZQbUYtNWZSUS1iWXdWcHZIUVowdGQ0YUFHQ0JyNTBLWkNhSkY4RFc1MW10ZFZCQzNwM0NYYmRBZEtkVU1qZGc?oc=5"" target=""_blank""&gt;""기업 이익 보면 8000피도 저평가""…증권가 ""사라"" 외친 종목은? - 머니투데이&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;머니투데이&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 7000~8000선 상승 구간 내 인버스 상품 자금 유입 심화 - 서울경제TV &lt;a href=""https://news.google.com/rss/articles/CBMiZEFVX3lxTFAxZzEyVWZvR1BPMkhSLUVBcTRuQTJ1b2ZDYnNLdFlmY1NaSkRLb0hrc1d2NC1rM0hraGJLOHpHWkk2Qk5uWUpKREhDQS11bE1fTkZ6YTY3NmhrVktiQWlxMTFTMnY?oc=5"" target=""_blank""&gt;코스피 7000~8000선 상승 구간 내 인버스 상품 자금 유입 심화&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;서울경제TV&lt;/font&gt;",,"Sat, 16 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"사상 최고 랠리에 '황제주' 11개, 역대최다…차기 후보군은? - 연합뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE1MRlhYWnkwZF81c3dSOGY4aU9MNHE1NkdBRzhYTjlENUZfQlNGMVduLURuMTRmMWIzZ3NGLWhqc25VV19ZMnNsU3pfYXNGZmkzMXJPaFA2OUFFWnPSAWBBVV95cUxOeWJIQTdvcDN5cTdrUVlkLTNDcWRIa3BJcEpWXzRsZE5qTW5tZzJFenpEdDVRSTVrNmpxV28xejZndmtBNkZYMVdVcmNxTm5JelJqNzV2aW80RjZhdi1jZUo?oc=5"" target=""_blank""&gt;사상 최고 랠리에 '황제주' 11개, 역대최다…차기 후보군은?&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"“8000 돌파 직후 500포인트 급락”… 코스피, 시장이 더 불안해진 이유 - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE5RWlVGU290bGlYc2NaNXA2Sk9PLWhZcVFzVWxHejI3YkJzdzJIVjNBdkxvTkhDcFFzeWpWWU1MSFhxZXRIcnJDWUEyeHcyNWM?oc=5"" target=""_blank""&gt;“8000 돌파 직후 500포인트 급락”… 코스피, 시장이 더 불안해진 이유&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 8000 터치 후 조정 국면…반도체 다음 ‘실적 우량주’ 순환매 주목 - 이투데이 &lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE5mQ0VnekNDV3o5SFo3cnFhSHpkTTFQX3dNNlk0bG1PSmJaNXJyV1l5Ty1FZ3NDcG94ZExaa2Y3d24tQnEwbW5qUHRWVTVhTGZ5TklsMQ?oc=5"" target=""_blank""&gt;코스피 8000 터치 후 조정 국면…반도체 다음 ‘실적 우량주’ 순환매 주목&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;이투데이&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"이찬원 “주식 계좌 없다”…코스피 8000 시대 의외 고백 (셀럽병사) - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE9DZHhVNFZvYVZ2a3ljNFdPZUZ6WnROUEliU1pLSUQ2MEtfQTVMa2RMeE00Wlc1ZHlnZjZUdk1pU2EzcVRHU01MMERtWEpVZzg?oc=5"" target=""_blank""&gt;이찬원 “주식 계좌 없다”…코스피 8000 시대 의외 고백 (셀럽병사)&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"‘팔천피’ 반납한 코스피, 이번주 ‘칠천피’ 방어 시험대 [투자360] - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE1udkJMV3k2Ui0yeHdpdWRDeGxNU2c1ZHEyMklOVWFFY0dzMGcxRjI1NFRpdHA4MXc0OXczMjdLclVYQzJVd0E?oc=5"" target=""_blank""&gt;‘팔천피’ 반납한 코스피, 이번주 ‘칠천피’ 방어 시험대 [투자360]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"‘8000피’ 환호뒤 7500선 붕괴… 외국인 매도 폭탄에 6% 급락 - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE5kSkl3Q0hhVDFTdnZWTFM0VnQzdjFrQmxlWGdyMkRmSGZyWDNXS3NINV9yMDVsSl96akN1RkNEbm82ZkFuTUlOSkFYV2Njc1dPVWQ3SA?oc=5"" target=""_blank""&gt;‘8000피’ 환호뒤 7500선 붕괴… 외국인 매도 폭탄에 6% 급락&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sat, 16 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"8000피 맛만 보고 ‘털썩’…이제 진짜 팔아야 하나요 [선데이 머니카페] - 서울경제 &lt;a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTFBsTVQzTlNmdjExZ2ZOYzhRNlA3Y3M1NWxuaUo2alI0WHlORkxLazFVUDFGejJRNVFWMF9CNjdRV3h1SzBCTFYzVmRyZFJPWURiaEHSAVNBVV95cUxQR2N3RktPajlNZDVzZ0c5enlsNVkzakxNdWM0cGFKeFV4RW1TQzRHUDVXZWVqWEl0OE1VSXFQU3M0dC1yaVpJVnFpeS1aNG9oNDNsRQ?oc=5"" target=""_blank""&gt;8000피 맛만 보고 ‘털썩’…이제 진짜 팔아야 하나요 [선데이 머니카페]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;서울경제&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"코스피 8000 눈앞 급락…개인 매수세로 하방 제한 - 블로터 &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFBWcE5scC1hV3dsSDMyUUdLY0s4VXNtUkFaS1ZMXzc1RWxFSzhOSlA1WWpjUGlsSTBpMGpuc1BBdnMtQWg3RUxxZWxRR3hEeHgyTTJCVXdGMVI0bW82dEdwRVp3NG9VRDJJ0gFsQVVfeXFMT3R5cnJpTmxwbTgyeDR6ZWY1Q29WZGFZX0RObzdHMWI2TW5pdC1qd2RMb2c2ZnFGMmgzNGhVcFR1VGdJRWJONTRFZXJENTFSUHhIQXZyeFlUNkVEaHRxSGQ3bHZCMWZhRnRPWVZs?oc=5"" target=""_blank""&gt;코스피 8000 눈앞 급락…개인 매수세로 하방 제한&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;블로터&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"'8000피' 찍고 고꾸라진 코스피…불어난 빚투 '경고음' - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTFBTUjBrcEFDSGhWVU9lVE1PUmZLMHN6bGVhcDFlLXFtRzRUS21qSk5jOWR5UnFzWlgyQzAzVTctZVZ1OGxDOGh0YnNFMA?oc=5"" target=""_blank""&gt;'8000피' 찍고 고꾸라진 코스피…불어난 빚투 '경고음'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sun, 17 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"[모닝 리포트] 코스피, 8000선 돌파 후 급락…시선은 엔비디아로 - 뉴스핌 &lt;a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE5qVFJ2Z0FoNzJkcVlkeGVSLWF4c3FQNkcyMXViNGZvYjFBbXVYMDNoSENxRlMycWpIaFQweDB2a3I0VTdDdzQtVGFvYkxTamlEN1pUZTBXN19xeUpx?oc=5"" target=""_blank""&gt;[모닝 리포트] 코스피, 8000선 돌파 후 급락…시선은 엔비디아로&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;뉴스핌&lt;/font&gt;",,"Sun, 17 May 2026 23:13:00 GMT"
코스피 8000,뉴스,"‘8000피’ 환호뒤 7500선 붕괴… 외국인 매도 폭탄에 6% 급락 - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE84SjNWZGdNYUVVT0ZHT3NDeHdsM3lVZDhmdXZwQ1BYTlFuWUQ0QXNYZ1JsdW5RNUxhVWF2aE5sUFVyakZqZGJYc2l1ajJKaDg?oc=5"" target=""_blank""&gt;‘8000피’ 환호뒤 7500선 붕괴… 외국인 매도 폭탄에 6% 급락&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Sat, 16 May 2026 07:00:00 GMT"
코스피 8000,뉴스,"집보다 주식…코스피, 수도권 주택 시총 추월 - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE9DdXZUY0RGcDVNY0tadmcwc3k4VVZnSGh1Ym1IX1VfNTBJajdXRUZaRTF2b1lEUlAwaE5hM1BER2UzUi00ZlE?oc=5"" target=""_blank""&gt;집보다 주식…코스피, 수도권 주택 시총 추월&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Mon, 18 May 2026 07:00:00 GMT"
