그룹,제목,설명,링크,게시일,출처
코스피 5000,코스피5000 축포에도 ‘천단위 악몽’ 재연 우려…과거에도 6개월~1년 사이 조정 흐름 - 문화일보,"&lt;a href=""https://news.google.com/rss/articles/CBMiUEFVX3lxTFBUSzVIdzU2cWlXcUlWeC1JNnV4cHRlVk9UV0J0R1hNeV9wVFc4b3UzNUM1NUJzZmJ6UERUT2IzLThDWllmcFVrcFg1RHAxbGJC?oc=5"" target=""_blank""&gt;코스피5000 축포에도 ‘천단위 악몽’ 재연 우려…과거에도 6개월~1년 사이 조정 흐름&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;문화일보&lt;/font&gt;",https://news.google.com/rss/articles/CBMiUEFVX3lxTFBUSzVIdzU2cWlXcUlWeC1JNnV4cHRlVk9UV0J0R1hNeV9wVFc4b3UzNUM1NUJzZmJ6UERUT2IzLThDWllmcFVrcFg1RHAxbGJC?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",문화일보
코스피 5000,"[코스피 5000 시대] 오천피 밟았지만, 주주 권리는 ‘박스권’... 자사주 소각은 언제쯤 - 조선비즈 - Chosunbiz","&lt;a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxQY3daY0t0OHdHbUhUakE3NzV0QzVMX0o4M05ENWRTWGQtTGtJc2FDcjVXcGprdXp4Q2xQNmxrdWoyQm14OWhYdkhwYlpudDVnZjRRbEhaNWdSV0pVenN3SjdJRks3MWNiWjI2eFZQbzBXSDdfR0VrWW1tSkNta19ZWHdld0lEajhv0gGcAUFVX3lxTE1Ia2tZbVU0bjZzQmI2ZGJQUTNOQTVjeUNNMjlhWWQ0QTZYOHNnb3NKTlJheXJqZ3RyTHZlMWhmOHFJUjE0TjBNOHhaTk9mX1ByTWE1bGdwcHpFeVk1WGFxbDFZcFhZbFpBYUZzMHN2bmJfcXZvY1FlQWtKQzVyV2xZbWVRUWxwZFltSG1TUkcxTVhhNWtZWTdlLXNLZA?oc=5"" target=""_blank""&gt;[코스피 5000 시대] 오천피 밟았지만, 주주 권리는 ‘박스권’... 자사주 소각은 언제쯤 - 조선비즈&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;Chosunbiz&lt;/font&gt;",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQY3daY0t0OHdHbUhUakE3NzV0QzVMX0o4M05ENWRTWGQtTGtJc2FDcjVXcGprdXp4Q2xQNmxrdWoyQm14OWhYdkhwYlpudDVnZjRRbEhaNWdSV0pVenN3SjdJRks3MWNiWjI2eFZQbzBXSDdfR0VrWW1tSkNta19ZWHdld0lEajhv0gGcAUFVX3lxTE1Ia2tZbVU0bjZzQmI2ZGJQUTNOQTVjeUNNMjlhWWQ0QTZYOHNnb3NKTlJheXJqZ3RyTHZlMWhmOHFJUjE0TjBNOHhaTk9mX1ByTWE1bGdwcHpFeVk1WGFxbDFZcFhZbFpBYUZzMHN2bmJfcXZvY1FlQWtKQzVyV2xZbWVRUWxwZFltSG1TUkcxTVhhNWtZWTdlLXNLZA?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",Chosunbiz
코스피 5000,"우연 아닌 '코스피 5000'…""단연 '기업 실적'이지만 빨랐다"" - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE50WlJIcURpaURHV2s3QnRxYmkybHVkUTFnRVZQeDFxX1FTbi16eUM0RUJlaTZIUDR3d2RET29KX3VwRmUtRUE?oc=5"" target=""_blank""&gt;우연 아닌 '코스피 5000'…""단연 '기업 실적'이지만 빨랐다""&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiRkFVX3lxTE50WlJIcURpaURHV2s3QnRxYmkybHVkUTFnRVZQeDFxX1FTbi16eUM0RUJlaTZIUDR3d2RET29KX3VwRmUtRUE?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",v.daum.net
코스피 5000,"코스피, 5000 찍고 숨고르기…증시 대기자금은 100조 육박 - 한국경제","&lt;a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE1BR1N4eGtmZWN6LUhKYkN6LWZOYTQyc1o4N1RaVUpTanp4akNRVGhBeldrVVcwOHB3UGp5aEpXeDdvVllST05UaC1TR0ZlelZzZ1ZWX2wwaGlqZ9IBVEFVX3lxTFBsTmUzdjc1ZWh2ckFWRXlwWi12emlkVmpsQm5saDNOTl9pWVRXSnFYeVg1TFFRdWhraDlWWF9aWEhzUXluR0diWmhHaWRfNFB3VFFJZQ?oc=5"" target=""_blank""&gt;코스피, 5000 찍고 숨고르기…증시 대기자금은 100조 육박&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;한국경제&lt;/font&gt;",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1BR1N4eGtmZWN6LUhKYkN6LWZOYTQyc1o4N1RaVUpTanp4akNRVGhBeldrVVcwOHB3UGp5aEpXeDdvVllST05UaC1TR0ZlelZzZ1ZWX2wwaGlqZ9IBVEFVX3lxTFBsTmUzdjc1ZWh2ckFWRXlwWi12emlkVmpsQm5saDNOTl9pWVRXSnFYeVg1TFFRdWhraDlWWF9aWEhzUXluR0diWmhHaWRfNFB3VFFJZQ?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",한국경제
코스피 5000,"코스피 5000시대, 주가·환율 안정 대책은 ‘24시간 영업’이라고? [뉴스 쉽게보기] - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE9MTjFoX2tQVTJjMXdlMHRjamVJWUNycjlab0VWRXVvTjhGX1Y4eVRJS2JiUXNLNHQ5NTFUM1I3al91bmNsT2c?oc=5"" target=""_blank""&gt;코스피 5000시대, 주가·환율 안정 대책은 ‘24시간 영업’이라고? [뉴스 쉽게보기]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9MTjFoX2tQVTJjMXdlMHRjamVJWUNycjlab0VWRXVvTjhGX1Y4eVRJS2JiUXNLNHQ5NTFUM1I3al91bmNsT2c?oc=5,"Sun, 25 Jan 2026 08:00:00 GMT",v.daum.net
코스피 5000,"달리는 코스피, ‘금투세’ 도입 목소리도 커진다 - 경향신문","&lt;a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE9vSXJBRnZ5ZU5GckNWYlN0ZVpIbnRkdVhNWURrWkFJVG9BMk55OFItMUdDR1lZcFhKUXlOSzlZUzRfX2Via1NQZVUwMmRQa2Q4M3VhMGgyMi12d9IBX0FVX3lxTE1VUVV4Q0p5dTNtcjV0WndjT0JLSkNpM1NjV3hlZ1R4YVN6WU8xUUo1a0NMN2dSazFqNXVHTEV0UzBpd0xjZzNNTVpqOEVTMkpHLTNzWmppdm5fOVJ6amdr?oc=5"" target=""_blank""&gt;달리는 코스피, ‘금투세’ 도입 목소리도 커진다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;경향신문&lt;/font&gt;",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9vSXJBRnZ5ZU5GckNWYlN0ZVpIbnRkdVhNWURrWkFJVG9BMk55OFItMUdDR1lZcFhKUXlOSzlZUzRfX2Via1NQZVUwMmRQa2Q4M3VhMGgyMi12d9IBX0FVX3lxTE1VUVV4Q0p5dTNtcjV0WndjT0JLSkNpM1NjV3hlZ1R4YVN6WU8xUUo1a0NMN2dSazFqNXVHTEV0UzBpd0xjZzNNTVpqOEVTMkpHLTNzWmppdm5fOVJ6amdr?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",경향신문
코스피 5000,[전국 주요 신문 톱뉴스](23일 조간) - 연합뉴스,"&lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE9yQmViZXdLN0VBMzVaX1gwdW4zbEtITTVpRG5LY1hYNFNIaGg0WGNkZGlIbi1LM2xKY0tfb3p5Q0tUUFB2RTFtYS1tWWlrVVlidWVjUjBkcWxqc2fSAWBBVV95cUxNb1U4Z1lWUktpd1BnbUtqRHRlTG1idWVfbWxYbXB4WHVMdTJiRTRud1VoOUNtWnNJeEVlZkVPQWlXN2VDblgwOXZvWVE0RkZ1QUp0YmRJUGs3T1F5OE5QV1k?oc=5"" target=""_blank""&gt;[전국 주요 신문 톱뉴스](23일 조간)&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9yQmViZXdLN0VBMzVaX1gwdW4zbEtITTVpRG5LY1hYNFNIaGg0WGNkZGlIbi1LM2xKY0tfb3p5Q0tUUFB2RTFtYS1tWWlrVVlidWVjUjBkcWxqc2fSAWBBVV95cUxNb1U4Z1lWUktpd1BnbUtqRHRlTG1idWVfbWxYbXB4WHVMdTJiRTRud1VoOUNtWnNJeEVlZkVPQWlXN2VDblgwOXZvWVE0RkZ1QUp0YmRJUGs3T1F5OE5QV1k?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",연합뉴스
코스피 5000,반도체가 끌어올린 ‘5000피’…전문가 “다음 바통 여기다” [긴급진단] - 중앙일보,"&lt;a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE9CYUtRVWlfSWtPX3BmbjVNeERWMWEtMTBfejFsRDdsaXA1cUlWWUU5YmR5cmdVeTFUMHZsNmxxVlo5ZFRKZUJONEN0SDZhc2ZHZ0VydXN3?oc=5"" target=""_blank""&gt;반도체가 끌어올린 ‘5000피’…전문가 “다음 바통 여기다” [긴급진단]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;중앙일보&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9CYUtRVWlfSWtPX3BmbjVNeERWMWEtMTBfejFsRDdsaXA1cUlWWUU5YmR5cmdVeTFUMHZsNmxxVlo5ZFRKZUJONEN0SDZhc2ZHZ0VydXN3?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",중앙일보
코스피 5000,"""코스피 5000, 절대 못 가"" 장담했다 민망해진 정치인들 - 아시아경제","&lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTFBlTmlJVS1jLXJxRkJ3X3ZwTUo1WUJHZTgtWHJpOEduZVF6NXNxYmt1bDVneW9DNU9CVUJrS0htaHh0WTI4Z28zaklqOWJRY29oRHdHNkhwNWNYWk9aWDIwaDZaNzZoQW82dmhidy10b3BLZw?oc=5"" target=""_blank""&gt;""코스피 5000, 절대 못 가"" 장담했다 민망해진 정치인들&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;아시아경제&lt;/font&gt;",https://news.google.com/rss/articles/CBMickFVX3lxTFBlTmlJVS1jLXJxRkJ3X3ZwTUo1WUJHZTgtWHJpOEduZVF6NXNxYmt1bDVneW9DNU9CVUJrS0htaHh0WTI4Z28zaklqOWJRY29oRHdHNkhwNWNYWk9aWDIwaDZaNzZoQW82dmhidy10b3BLZw?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",아시아경제
코스피 5000,"[신경아의 조각보 세상]코스피 5000 시대, 일하는 여성들의 지위 - 경향신문","&lt;a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE16OUpuSlpDVFhONzdSNDZNZWJrOFhtWDJITkttcGJ5c3B2SDFCYk5vdDdNeWRsY3U5VE5HQkZHa1BHMWZ5clEtb3NIWGRuak1ZMWFhQzJmTmt5UdIBX0FVX3lxTE54STRnZW5hQWk0T2FXR210aUQ4ZmZaRldqcGJaRkRXX3VyY2J4Wm1sZHRac3dHdnpKMGhEajEzenIwM0FaeWxVakIwaEIwYXdmR3BaZEltWHpxRVBwY3h3?oc=5"" target=""_blank""&gt;[신경아의 조각보 세상]코스피 5000 시대, 일하는 여성들의 지위&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;경향신문&lt;/font&gt;",https://news.google.com/rss/articles/CBMiWkFVX3lxTE16OUpuSlpDVFhONzdSNDZNZWJrOFhtWDJITkttcGJ5c3B2SDFCYk5vdDdNeWRsY3U5VE5HQkZHa1BHMWZ5clEtb3NIWGRuak1ZMWFhQzJmTmt5UdIBX0FVX3lxTE54STRnZW5hQWk0T2FXR210aUQ4ZmZaRldqcGJaRkRXX3VyY2J4Wm1sZHRac3dHdnpKMGhEajEzenIwM0FaeWxVakIwaEIwYXdmR3BaZEltWHpxRVBwY3h3?oc=5,"Sun, 25 Jan 2026 08:00:00 GMT",경향신문
코스피 5000,"[사설] ‘코스피 5000’ 시대, 증시 선진화 위한 개혁 지속해야 - 한겨레","&lt;a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFBsLVpEUnhQYmtrWTM1TmF6ajdMYWtKNFU4dVA5b3N6aF9FT3lnTXNVNWpZVGhfYnluS1BCX1U3c2lmSlYyZG5WeXpSSzdELW1BRTFaZ2Y4akk1WUJHMGdvY1M2a3R2MVYxWGc?oc=5"" target=""_blank""&gt;[사설] ‘코스피 5000’ 시대, 증시 선진화 위한 개혁 지속해야&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;한겨레&lt;/font&gt;",https://news.google.com/rss/articles/CBMiakFVX3lxTFBsLVpEUnhQYmtrWTM1TmF6ajdMYWtKNFU4dVA5b3N6aF9FT3lnTXNVNWpZVGhfYnluS1BCX1U3c2lmSlYyZG5WeXpSSzdELW1BRTFaZ2Y4akk1WUJHMGdvY1M2a3R2MVYxWGc?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",한겨레
코스피 5000,[경제뭔데]코스피5000? 금값도 5000···역사적 ‘5000달러’ 코앞까지 온 금값 - 경향신문,"&lt;a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE1NcGM3M1ZrUHgxVUR1OEd4cVVNYk1ydzBTNHNPR1Q2OWFHYVIxTDdDVHJ0ZDZwcUl5MUxnekFXMmxlTkxnNjJtSlViUWZGWnNZZkV4dm9TWWl5QdIBX0FVX3lxTE01UEFhUHNTcTlEeWxCeFZXYy1nVC1pVFVMX0ZvRVJhWDdKNkxiNElEWVppWk84Y0NIR3BxYlJsRk8xVkRYV0lIRWRQN2plS004M0N4ellyTXRBYmNPcklz?oc=5"" target=""_blank""&gt;[경제뭔데]코스피5000? 금값도 5000···역사적 ‘5000달러’ 코앞까지 온 금값&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;경향신문&lt;/font&gt;",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1NcGM3M1ZrUHgxVUR1OEd4cVVNYk1ydzBTNHNPR1Q2OWFHYVIxTDdDVHJ0ZDZwcUl5MUxnekFXMmxlTkxnNjJtSlViUWZGWnNZZkV4dm9TWWl5QdIBX0FVX3lxTE01UEFhUHNTcTlEeWxCeFZXYy1nVC1pVFVMX0ZvRVJhWDdKNkxiNElEWVppWk84Y0NIR3BxYlJsRk8xVkRYV0lIRWRQN2plS004M0N4ellyTXRBYmNPcklz?oc=5,"Sat, 24 Jan 2026 08:00:00 GMT",경향신문
코스피 5000,코스피 5000의 역설…지수연동예금 '낙아웃' 늘어난다 - v.daum.net,"&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE03VDRPblM2ejVrVENfSFRUMmNKNTZRaDNqMUZPODQxWUVmcEtIU1VTdjZzcHE3ZjE3d2ctcm1LM3BPWVlIMFFzdzBQMEtxclE?oc=5"" target=""_blank""&gt;코스피 5000의 역설…지수연동예금 '낙아웃' 늘어난다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE03VDRPblM2ejVrVENfSFRUMmNKNTZRaDNqMUZPODQxWUVmcEtIU1VTdjZzcHE3ZjE3d2ctcm1LM3BPWVlIMFFzdzBQMEtxclE?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",v.daum.net
코스피 5000,"코스피, 5000선 문턱서 숨 고르기…코스닥은 4년 만에 1000선 돌파 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE42MktoM1hQMC0xMmFMajI5ZGlNOGUzWnVLNllsbkhVY19waFNmYzNuQVlpMk5mcTNUazVUelAwMzRJcVRhUDB6MURRY1I0V2s?oc=5"" target=""_blank""&gt;코스피, 5000선 문턱서 숨 고르기…코스닥은 4년 만에 1000선 돌파&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE42MktoM1hQMC0xMmFMajI5ZGlNOGUzWnVLNllsbkhVY19waFNmYzNuQVlpMk5mcTNUazVUelAwMzRJcVRhUDB6MURRY1I0V2s?oc=5,"Sun, 25 Jan 2026 08:00:00 GMT",v.daum.net
코스피 5000,"국민의힘 ""코스피5000, 李 성과 아냐..노봉법 유예하라"" - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE1JQXBobWdYRGlBc2UzbUVlZXJSdDdTaHJTcXFmenJUSWxGa0FJckVENFAxN3BmZ1B0T2VuTmwwQzhrYnlaT3c?oc=5"" target=""_blank""&gt;국민의힘 ""코스피5000, 李 성과 아냐..노봉법 유예하라""&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1JQXBobWdYRGlBc2UzbUVlZXJSdDdTaHJTcXFmenJUSWxGa0FJckVENFAxN3BmZ1B0T2VuTmwwQzhrYnlaT3c?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",v.daum.net
코스피 5000,‘코스피 5천’ 비웃던 나경원…“이재명 허황된 공약” 재소환 - 한겨레,"&lt;a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE44aXdkQkVjSGZHZjAtNVBkT1A3VUZVVmVUM29uSUVHVUJpRWxRMC1aQUdiUGl5TFJEaFJPcV9jRlRQM0VJZ1JqbG1PUHhpNW03dUZNbkNpdTFHZlhNNks0azRZOHhlNUdidTRsU3FFUnBsWkJ5?oc=5"" target=""_blank""&gt;‘코스피 5천’ 비웃던 나경원…“이재명 허황된 공약” 재소환&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;한겨레&lt;/font&gt;",https://news.google.com/rss/articles/CBMidEFVX3lxTE44aXdkQkVjSGZHZjAtNVBkT1A3VUZVVmVUM29uSUVHVUJpRWxRMC1aQUdiUGl5TFJEaFJPcV9jRlRQM0VJZ1JqbG1PUHhpNW03dUZNbkNpdTFHZlhNNks0azRZOHhlNUdidTRsU3FFUnBsWkJ5?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",한겨레
코스피 5000,“이젠 육천피” 기대에 돈 몰리는 코스피…금투세 재논의 고개 - 더스쿠프,"&lt;a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE43WE9TeFB3U1VEUlUtbDJDSG9scHduNGZ2M0Z6LVRXUmtmZHVCTnVXVmE2NmhwQW42U09jdE8yV3BoVU85bzVTNjQwWVFYUWZYYWgwbzVRXzhBYU1RWjdNNkhTeFgzQ3h5ck03dnVR?oc=5"" target=""_blank""&gt;“이젠 육천피” 기대에 돈 몰리는 코스피…금투세 재논의 고개&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;더스쿠프&lt;/font&gt;",https://news.google.com/rss/articles/CBMibkFVX3lxTE43WE9TeFB3U1VEUlUtbDJDSG9scHduNGZ2M0Z6LVRXUmtmZHVCTnVXVmE2NmhwQW42U09jdE8yV3BoVU85bzVTNjQwWVFYUWZYYWgwbzVRXzhBYU1RWjdNNkhTeFgzQ3h5ck03dnVR?oc=5,"Sun, 25 Jan 2026 08:00:00 GMT",더스쿠프
코스피 5000,(주간증시전망) 코스피 5000 시대 개막…FOMC·기업실적 주목 - 뉴스토마토,"&lt;a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE81MUhoVU5zRDFsNXNiY3ZWUUdVV19iSjhTU1ZIRFFKUmN5eU9OenJPMzlLVXJtYUJTT1BNNlZpaE5aY0FYWnloUkpWRTdab2R4dG5VZ1M0RnNwdmRLX3c1Zw?oc=5"" target=""_blank""&gt;(주간증시전망) 코스피 5000 시대 개막…FOMC·기업실적 주목&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;뉴스토마토&lt;/font&gt;",https://news.google.com/rss/articles/CBMiYEFVX3lxTE81MUhoVU5zRDFsNXNiY3ZWUUdVV19iSjhTU1ZIRFFKUmN5eU9OenJPMzlLVXJtYUJTT1BNNlZpaE5aY0FYWnloUkpWRTdab2R4dG5VZ1M0RnNwdmRLX3c1Zw?oc=5,"Sun, 25 Jan 2026 08:00:00 GMT",뉴스토마토
코스피 5000,[사설] ‘코스피 5000’의 성취와 ‘성장률 -0.3%’의 현실 - 조선일보,"&lt;a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxNRUFFd2ZkM3d5akxiN0RFNXQ4bU84VUNacjZKZ01DNzI3cVltaGVYWU51aXBCMENXMEZ4bF9rZEhFTVRVc3RkVHozUW9Dc3EyNWhjdnhFR18tTnR6WXBwZEJWSnBXU0VrTXZOa0RXdEtDVWc0R01NUWd0OFBoNy1KUjhsYnJYUQ?oc=5"" target=""_blank""&gt;[사설] ‘코스피 5000’의 성취와 ‘성장률 -0.3%’의 현실&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;조선일보&lt;/font&gt;",https://news.google.com/rss/articles/CBMihgFBVV95cUxNRUFFd2ZkM3d5akxiN0RFNXQ4bU84VUNacjZKZ01DNzI3cVltaGVYWU51aXBCMENXMEZ4bF9rZEhFTVRVc3RkVHozUW9Dc3EyNWhjdnhFR18tTnR6WXBwZEJWSnBXU0VrTXZOa0RXdEtDVWc0R01NUWd0OFBoNy1KUjhsYnJYUQ?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",조선일보
코스피 5000,"李 ""코스피 5000, 국민재산 늘어난 것…국민연금 고갈 걱정 없어"" - 중앙일보","&lt;a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE5sV3Eyd1ZWLUdoWkF6Uzk0UlBNdWpuRV9SUks3ZzVkLXFPT3k4VTd1NTVINHBDdExUX0JXMk9BdTRfTUhmUlBTWi14aWp2VnpDNHEwcFZB?oc=5"" target=""_blank""&gt;李 ""코스피 5000, 국민재산 늘어난 것…국민연금 고갈 걱정 없어""&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;중앙일보&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5sV3Eyd1ZWLUdoWkF6Uzk0UlBNdWpuRV9SUks3ZzVkLXFPT3k4VTd1NTVINHBDdExUX0JXMk9BdTRfTUhmUlBTWi14aWp2VnpDNHEwcFZB?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",중앙일보
코스피 5000,코스피 5000 속 의약품業 주가 증가세 저조…전통 제약사 부진 - 메디파나뉴스,"&lt;a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE1VVG1PdDZjM3JVY19EXzEyTnFLYVhOU19ZOUo0OE1leW9rcjRjbEthNjNxY3U5VTBMVEp5RUliNGp5a3R0TjBxeExUZkc0R1ZRb0VNeTJEX1FHTkpzbWlQd0J4dzctM1VvWTJv?oc=5"" target=""_blank""&gt;코스피 5000 속 의약품業 주가 증가세 저조…전통 제약사 부진&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;메디파나뉴스&lt;/font&gt;",https://news.google.com/rss/articles/CBMia0FVX3lxTE1VVG1PdDZjM3JVY19EXzEyTnFLYVhOU19ZOUo0OE1leW9rcjRjbEthNjNxY3U5VTBMVEp5RUliNGp5a3R0TjBxeExUZkc0R1ZRb0VNeTJEX1FHTkpzbWlQd0J4dzctM1VvWTJv?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",메디파나뉴스
코스피 5000,"코스피 5000 시대, 건설업 영향은?…증시 호황 속 부동산 규제 강화 전망 - 녹색경제신문","&lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFA2MnlkZXdfRmlSQ0hURXo2QXFHYjZwZGxIcFJlNktyNzRsRnBOUGRkZEJ0WnRnd0NsckYxUDNuT1JoWGQ5QXZPbVVIR2NfeUE5aFYtWUxMX1k4WlRqb1I4ODVucmdYT2da?oc=5"" target=""_blank""&gt;코스피 5000 시대, 건설업 영향은?…증시 호황 속 부동산 규제 강화 전망&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;녹색경제신문&lt;/font&gt;",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA2MnlkZXdfRmlSQ0hURXo2QXFHYjZwZGxIcFJlNktyNzRsRnBOUGRkZEJ0WnRnd0NsckYxUDNuT1JoWGQ5QXZPbVVIR2NfeUE5aFYtWUxMX1k4WlRqb1I4ODVucmdYT2da?oc=5,"Fri, 23 Jan 2026 08:00:00 GMT",녹색경제신문
코스피 5000,코스피 5000 돌파했지만...단기 조정 가능성에 ‘하락 베팅’ 확대 - 매일경제,"&lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE84aVdpWmEtRTdlaW9JX3g2WjlTU3NycFlwQ1ExTXFJbUNaNUJEZEJvajk4Y09nTFlvOVc5NUtIenU1cGV2bHBYWFVpZHdlR1ZqbC04RQ?oc=5"" target=""_blank""&gt;코스피 5000 돌파했지만...단기 조정 가능성에 ‘하락 베팅’ 확대&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;매일경제&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVEFVX3lxTE84aVdpWmEtRTdlaW9JX3g2WjlTU3NycFlwQ1ExTXFJbUNaNUJEZEJvajk4Y09nTFlvOVc5NUtIenU1cGV2bHBYWFVpZHdlR1ZqbC04RQ?oc=5,"Sat, 24 Jan 2026 08:00:00 GMT",매일경제
코스피 5000,코스피 5000 찍자 ‘이것’도 날았다…한달만에 반등 - 문화일보,"&lt;a href=""https://news.google.com/rss/articles/CBMiUEFVX3lxTE5QVjM2enNLOVVrUmpnZlh2RVRQendVZUh1Uk00RkR1b3l1bmFobjB2X3dmY2lLcDBJekt6ZlgzQWREcFpsNlV0cjBTckg3RXBF?oc=5"" target=""_blank""&gt;코스피 5000 찍자 ‘이것’도 날았다…한달만에 반등&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;문화일보&lt;/font&gt;",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5QVjM2enNLOVVrUmpnZlh2RVRQendVZUh1Uk00RkR1b3l1bmFobjB2X3dmY2lLcDBJekt6ZlgzQWREcFpsNlV0cjBTckg3RXBF?oc=5,"Sat, 24 Jan 2026 08:00:00 GMT",문화일보
